node_id,node_type,node_name
I16733864,Institution,National Taiwan University
I79775147,Institution,Nong Lam University Ho Chi Minh City
I4210144900,Institution,Phu Yen University
I138925566,Institution,Ewha Womans University
I4210110313,Institution,DNA Link (South Korea)
I127859547,Institution,Yogyakarta State University
I2802425954,Institution,Center for Scientific Review
I4210126127,Institution,Institut d'Anàlisi Econòmica
I4210126637,Institution,Uji Hospital
I4210129039,Institution,Transport Corporation of India (India)
I4210157299,Institution,IAIN Palangka Raya
I85788879,Institution,Peninsula College of Medicine and Dentistry
I4210142079,Institution,Eastern International University
I69181431,Institution,Universidad de las Américas Puebla
I196137440,Institution,International University of Japan
I4387154394,Institution,National Kaohsiung University of Science and Technology
I165737746,Institution,Tomas Bata University in Zlín
I205133468,Institution,Airlangga University
I4210151045,Institution,Ministry of Agriculture and Rural Development
I208356959,Institution,Văn Hiến University
I4210096430,Institution,Lampang Rajabhat University
I82497590,Institution,Auburn University
I45756140,Institution,Hanoi University of Industry
I4210093659,Institution,University of Transport and Communications
I35568498,Institution,Kochi University of Technology
I4210134673,Institution,The Institute of Statistical Mathematics
I173093425,Institution,Chang Gung University
I4429535,Institution,State University of Makassar
I4210110116,Institution,Institute of Applied Technology
I114395901,Institution,University of Nebraska–Lincoln
I78577930,Institution,Columbia University
I196051555,Institution,Shahid Chamran University of Ahvaz
I99464096,Institution,KU Leuven
I124601658,Institution,University of Parma
I4403928193,Institution,"Istituto Nazionale di Fisica Nucleare, Gruppo Collegato di Parma"
I30771326,Institution,Italian Institute of Technology
I4210135780,Institution,Center for Nano Science and Technology
I93860229,Institution,Politecnico di Milano
I4210093221,Institution,United Biscuits (United Kingdom)
I310553,Institution,Tohoku Gakuin University
I64222039,Institution,National University of Mongolia
I136761661,Institution,Institut Pasteur Korea
I2610724,Institution,Chemnitz University of Technology
I4577782,Institution,Technische Universität Berlin
I22265921,Institution,National Central University
I99552915,Institution,University of Rajasthan
I196699116,Institution,Wuhan University of Technology
I3132707006,Institution,Vinh Medical University
I3122832768,Institution,Kurdistan University of Medical Sciences
I4210088633,Institution,Soil Conservation and Watershed Management Research
I4210141426,Institution,Agricultural Research & Education Organization
I112536369,Institution,Yazd University
I169045520,Institution,Universidade Federal da Paraíba
I170013655,Institution,Isfahan University of Technology
I110116418,Institution,Maharaja Sayajirao University of Baroda
I2800875726,Institution,Fritz Haber Institute of the Max Planck Society
I4210086020,Institution,Vinh Long University of Technology Education
I166337079,Institution,Queen Mary University of London
I4210097717,Institution,Don State Technical University
I4210144126,Institution,Tien Giang General Hospital
I4210110070,Institution,Diplomatic Academy of Vietnam
I1285420085,Institution,Hung Yen University of Technology and Education
I4210087755,Institution,University of Theatre and Cinema Ho Chi Minh City
I913630986,Institution,Tra Vinh University
I85461943,Institution,Saveetha University
I111277659,Institution,Chonnam National University
I4210138988,Institution,King Khalid University Hospital
I76903346,Institution,University of Coimbra
I149851306,Institution,National Academy of Sciences of Ukraine
I302256491,Institution,Lesya Ukrainka Volyn National University
I4210098675,Institution,Frantsevich Institute for Problems in Materials Science
I120938084,Institution,Belgorod National Research University
I125989756,Institution,Skolkovo Institute of Science and Technology
I40542001,Institution,University of Ulsan
I134085113,Institution,King Fahd University of Petroleum and Minerals
I88761825,Institution,Korea University of Science and Technology
I89004649,Institution,Korea Institute of Industrial Technology
I91045830,Institution,Texas A&M University
I75256744,Institution,Tennessee State University
I107851509,Institution,Chinese Academy of Tropical Agricultural Sciences
I1306264927,Institution,Institut de Recherche pour le Développement
I131077856,Institution,Centre de Coopération Internationale en Recherche Agronomique pour le Développement
I4210088668,Institution,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement"
I4210109893,Institution,Rubber Research Institute
I4210136436,Institution,Institut Agro Montpelier
I4210146893,Institution,International Center for Tropical Agriculture
I4210166444,Institution,Institut de Recherche pour le Développement
I11701301,Institution,Griffith University
I4387154701,Institution,Thai Nguyen University Of Education
I4210097553,Institution,Universitas 17 Agustus 1945 Jakarta
I4210122635,Institution,Universitas 17 Agustus 1945 Surabaya
I4210130863,Institution,Universitas 17 Agustus 1945 Cirebon
I4210137223,Institution,Universitas 17 Agustus 1945 Semarang
I19880235,Institution,Lomonosov Moscow State University
I1313323035,Institution,Russian Academy of Sciences
I81365569,Institution,Russian Academy of Natural Sciences
I114030911,Institution,Otsuka (Japan)
I93251985,Institution,Irkutsk State University
I4210149923,Institution,Severtsov Institute of Ecology and Evolution
I140172145,Institution,University of Connecticut
I15780179,Institution,Sullivan University
I2800139702,Institution,Australian College of Nursing
I29236304,Institution,Advisory Board Company (United States)
I4210091794,Institution,Office of the Director
I4210096674,Institution,State Innovation Exchange
I4210115349,Institution,Ion Exchange (India)
I4210117499,Institution,Yale New Haven Health System
I4210131376,Institution,Cardiovascular Research Center
I4210146710,Institution,Mayo Clinic in Florida
I4210146725,Institution,Richardson Electronics (United Kingdom)
I4210150166,Institution,Center for the Study of Healthcare Provider Behavior
I4210154614,Institution,SleepMed
I4210159109,Institution,Garrett Technologies (United States)
I4210164083,Institution,Hauser (United States)
I4210120266,Institution,"Czech Academy of Sciences, Institute of Mathematics"
I3129215250,Institution,Ho Chi Minh City University of Foreign Languages and Information Technology
I73685970,Institution,Vietnam Maritime University
I51780484,Institution,Mersin Üniversitesi
I114017466,Institution,University of Technology Sydney
I1332353952,Institution,NSW Department of Planning and Environment
I118347636,Institution,Australian National University
I1292875679,Institution,Commonwealth Scientific and Industrial Research Organisation
I4210161554,Institution,CSIRO Land and Water
I177877127,Institution,The University of Western Australia
I4210126982,Institution,Viet Nam University Of Traditional Medicine
I4400008996,Institution,Quang Nam University
I131359167,Institution,Le Quy Don Technical University
I142904861,Institution,Hanoi Architectural University
I113306721,Institution,Hiroshima University
I257903683,Institution,Hanoi University of Civil Engineering
I4210103434,Institution,Building Bridges
I4210119410,Institution,Institute of Fundamental Technological Research
I196829312,Institution,La Trobe University
I42894916,Institution,Data61
I205612303,Institution,Chinese Culture University
I79246082,Institution,Thaksin University
I170606269,Institution,University of the Fraser Valley
I129902397,Institution,Dalhousie University
I29199639,Institution,Hanoi University of Mining and Geology
I2802852271,Institution,Vietnam Academy of Social Sciences
I51158804,Institution,Massey University
I135822937,Institution,Hanoi National University of Education
I4210134406,Institution,Hội Tim mạch học Việt Nam
I4210153702,Institution,Hội Gastroenterology Việt Nam
I67868205,Institution,VNU University of Science
I130442723,Institution,Universidade Federal do Rio Grande do Sul
I47403697,Institution,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina"
I118373667,Institution,Seoul National University of Science and Technology
I1291453478,Institution,Esan University
I4210102522,Institution,Vietnam National University of Agriculture
I1305429183,Institution,Schneider Electric (France)
I4210100991,Institution,University Medical Center HCMC
I31512782,Institution,Technische Universität Darmstadt
I9842412,Institution,Nanjing University of Aeronautics and Astronautics
I4210125847,Institution,Baria Vungtau University
I4210134588,Institution,Academy Of Finance
I118564535,Institution,University of Bern
I4210148311,Institution,Hôpitaux de Saint Maurice
I87101506,Institution,Swiss National Science Foundation
I4210134585,Institution,Silvio d'Amico National Academy of Dramatic Arts
I4210120526,Institution,Fraunhofer Institute for Electronic Nano Systems
I4210159515,Institution,Hồng Đức University
I194118695,Institution,Songkhla Rajabhat University
I4210150485,Institution,Loei Rajabhat University
I277688954,Institution,Université Paris-Saclay
I4390039377,Institution,Laboratoire d'Ingénierie des Systèmes de Versailles
I4210098226,Institution,Institute of Materials Science
I228151691,Institution,Ho Chi Minh City International University
I138801177,Institution,University of Ulster
I10660446,Institution,Kunming University of Science and Technology
I28407311,Institution,University of Manchester
I3133213403,Institution,Cebu Technological University
I11880225,Institution,National Institute of Technology Karnataka
I4576418,Institution,University of Technology Malaysia
I119025939,Institution,Shahed University
I3131779051,Institution,Iraqi University
I16471300,Institution,Manipur University
I883909435,Institution,International University
I4210154340,Institution,Jizzakh State Pedagogical University
I254887060,Institution,Universitas Sumatera Utara
I64519617,Institution,Hanoi University
I100086675,Institution,Al-Hussein Bin Talal University
I66867065,Institution,East China Normal University
I138622004,Institution,National Economics University
I4210161636,Institution,Human Growth Foundation
I127366699,Institution,Tula State University
I1315456113,Institution,Vinh University
I177233841,Institution,"Vietnam National University, Hanoi"
I4400600977,Institution,Posts and Telecommunications Institute of Technology
I4210092381,Institution,Vietnam Institute for Advanced Study in Mathematics
I151727225,Institution,Harbin Engineering University
I188760350,Institution,Ollscoil na Gaillimhe – University of Galway
I12833781,Institution,Lampung University
I142608572,Institution,Prince Sattam Bin Abdulaziz University
I21203515,Institution,Kazan Federal University
I51569856,Institution,Sultan Zainal Abidin University
I4210101211,Institution,University of Gonabad
I4387155212,Institution,Can Tho University of Medicine and Pharmacy
I307617284,Institution,Ağrı İbrahim Çeçen University
I2802531901,Institution,Millennium Science Initiative
I4210095567,Institution,Centro Científico Tecnológico de Valparaíso
I75778554,Institution,Federico Santa María Technical University
I19820366,Institution,Chinese Academy of Sciences
I4210092095,Institution,Guangxi Institute of Botany
I174101054,Institution,Changwon National University
I4210096127,Institution,Tashkent Pharmaceutical Institute
